tamanho,banheiros,quartos,preco
0.556,0.2,0.5,0.300696
0.212,0.2,0.8333,0.131051
0.228,0.6,0.1667,0.154987
0.616,0.8,0.1667,0.317927
0.312,1.0,0.3333,0.214581
0.824,0.4,0.3333,0.435452
0.72,0.4,0.3333,0.375989
0.912,0.6,1.0,0.507189
0.356,0.2,0.5,0.186196
0.608,0.8,0.5,0.33394
0.768,0.2,0.1667,0.401612
0.404,0.8,0.1667,0.210454
0.94,0.2,1.0,0.535626
0.928,0.2,0.5,0.478942
0.748,0.6,0.8333,0.406264
0.492,1.0,0.1667,0.273803
0.896,0.2,0.5,0.465564
0.548,0.2,0.8333,0.317915
0.376,1.0,0.6667,0.238647
0.172,0.4,0.1667,0.117316
0.196,0.4,1.0,0.144729
0.492,0.6,0.6667,0.301019
0.772,0.4,0.1667,0.426447
0.812,0.6,0.8333,0.467409
0.52,0.6,0.6667,0.329168
0.484,1.0,1.0,0.327711
0.928,1.0,0.3333,0.507118
0.86,1.0,0.6667,0.485758
0.276,0.6,1.0,0.213696
0.868,0.6,0.1667,0.439533
0.2,0.4,0.3333,0.108449
0.276,0.4,0.6667,0.198819
0.48,1.0,0.1667,0.278794
0.856,0.4,1.0,0.477266
0.716,0.8,0.1667,0.365484
0.756,0.6,0.5,0.402454
0.2,1.0,0.6667,0.172405
0.884,1.0,1.0,0.48935
0.668,0.2,0.5,0.35666
0.504,1.0,0.5,0.30604
0.716,0.4,0.5,0.400166
0.344,0.2,0.1667,0.19738
0.616,1.0,0.1667,0.35659
0.232,1.0,0.5,0.185921
0.868,0.2,0.6667,0.469105
0.74,1.0,0.6667,0.438208
0.368,0.4,0.1667,0.219617
0.548,0.4,1.0,0.333858
0.38,0.6,0.8333,0.242218
0.248,0.8,0.5,0.179428
0.376,0.8,0.1667,0.192723
0.256,0.8,1.0,0.217286
0.188,0.2,0.8333,0.154198
0.912,0.8,1.0,0.517791
0.668,0.8,0.5,0.362557
0.328,0.4,0.8333,0.218057
0.316,0.2,0.3333,0.195017
0.824,0.8,0.6667,0.47842
0.356,0.8,0.3333,0.211131
0.76,0.8,0.8333,0.434225
0.448,0.4,0.5,0.278801
0.44,0.8,1.0,0.277813
0.124,0.6,0.8333,0.129659
0.888,0.8,0.8333,0.518902
0.82,0.2,0.3333,0.408318
0.472,0.8,1.0,0.315464
0.912,0.6,1.0,0.493015
0.816,1.0,0.8333,0.45928
0.644,0.2,0.3333,0.362814
0.94,0.2,0.1667,0.497648
0.844,1.0,0.8333,0.48226
0.12,0.6,0.3333,0.091468
0.744,0.8,0.5,0.438855
0.696,0.6,0.8333,0.416598
0.584,0.4,0.8333,0.361997
0.46,0.6,0.1667,0.247664
0.348,0.6,0.6667,0.206494
0.18,0.8,0.1667,0.109204
0.472,0.2,0.8333,0.267398
0.316,0.6,0.1667,0.198137
0.416,0.6,0.8333,0.284954
0.256,0.6,0.5,0.190024
0.568,0.2,1.0,0.315536
0.404,0.6,0.5,0.222018
0.892,0.4,0.8333,0.517156
0.912,1.0,0.1667,0.496369
0.528,0.8,0.3333,0.317487
0.644,0.8,0.1667,0.328257
0.192,0.4,0.6667,0.12855
0.576,0.4,0.8333,0.350614
0.82,0.4,0.6667,0.469961
0.416,0.2,0.8333,0.272946
0.944,1.0,0.3333,0.507383
0.924,0.4,0.5,0.479173
0.176,0.6,0.8333,0.154446
0.616,0.2,0.8333,0.335621
0.968,0.2,0.3333,0.479866
0.432,0.8,0.1667,0.225779
0.936,0.4,0.5,0.478453
0.18,0.4,0.1667,0.108508
0.964,0.6,0.3333,0.493839
0.616,0.4,1.0,0.366414
0.98,0.4,0.1667,0.513114
0.76,1.0,0.6667,0.417834
0.352,0.2,0.1667,0.167445
0.984,0.8,0.3333,0.520325
0.904,0.6,0.1667,0.472674
0.872,1.0,0.6667,0.504807
0.452,0.8,0.6667,0.252619
0.396,1.0,1.0,0.282589
0.792,0.4,0.1667,0.417179
0.792,0.6,0.6667,0.457564
0.776,0.2,0.6667,0.414596
0.292,0.2,0.5,0.150341
0.42,0.2,0.6667,0.222034
0.464,0.4,0.1667,0.255088
0.956,1.0,0.5,0.521046
0.424,1.0,0.1667,0.25181
0.932,0.8,0.6667,0.499337
0.756,0.2,0.3333,0.408214
0.344,0.6,0.5,0.229717
0.836,0.6,0.3333,0.462086
0.76,0.2,0.1667,0.386094
0.576,0.6,1.0,0.372051
0.724,0.2,0.3333,0.394717
0.192,1.0,0.6667,0.134473
0.628,0.6,0.3333,0.331091
0.828,0.8,1.0,0.475237
0.168,0.4,0.6667,0.122535
0.644,1.0,0.3333,0.357712
0.472,1.0,0.3333,0.259383
0.888,0.2,0.8333,0.509171
0.6,0.4,1.0,0.35594
0.72,0.8,0.3333,0.402309
0.772,0.4,1.0,0.442995
0.392,0.4,0.1667,0.224881
0.528,0.4,0.6667,0.317947
0.956,0.4,0.3333,0.485471
0.516,0.8,0.8333,0.330573
0.748,0.2,0.1667,0.395427
0.996,0.8,0.1667,0.545189
0.984,0.8,0.6667,0.562157
0.996,0.6,0.8333,0.540831
0.572,1.0,0.8333,0.364411
0.296,0.6,0.5,0.177029
0.828,0.4,0.6667,0.47607
0.932,1.0,0.6667,0.536505
0.356,1.0,0.1667,0.213065
0.412,1.0,1.0,0.286191
0.984,0.6,0.6667,0.527379
0.424,0.2,0.3333,0.209772
0.484,0.6,0.1667,0.266738
0.908,0.8,0.6667,0.524779
0.456,0.8,0.8333,0.285303
0.992,1.0,0.6667,0.553628
0.748,1.0,0.8333,0.437922
0.556,0.8,0.1667,0.320734
0.428,0.4,0.5,0.264458
0.312,0.8,0.3333,0.205739
0.56,0.8,0.1667,0.289257
0.912,0.2,0.6667,0.494244
0.936,0.6,0.1667,0.512275
0.192,0.8,0.8333,0.162191
0.724,0.2,0.3333,0.362378
0.568,0.4,1.0,0.359117
0.144,0.8,0.1667,0.109049
0.968,0.8,0.3333,0.52041
0.232,0.2,0.6667,0.16804
0.2,0.8,0.6667,0.160927
0.384,0.2,1.0,0.222465
0.948,0.4,0.3333,0.497766
0.572,1.0,0.1667,0.335892
0.6,1.0,1.0,0.372013
0.648,0.2,0.6667,0.356441
0.292,0.2,0.5,0.148755
0.124,1.0,0.8333,0.112932
0.668,0.8,0.6667,0.378244
0.508,0.2,0.6667,0.282362
0.588,0.4,0.6667,0.326522
0.704,0.6,1.0,0.432269
0.364,0.2,1.0,0.233589
0.204,0.4,0.8333,0.161147
0.78,0.2,1.0,0.444246
0.652,1.0,1.0,0.379565
0.508,1.0,0.3333,0.294484
0.816,0.6,1.0,0.479034
0.34,0.2,0.8333,0.224673
0.348,0.8,0.6667,0.21513
0.868,0.6,0.1667,0.445926
0.948,1.0,0.6667,0.506613
0.932,0.4,1.0,0.533157
0.616,0.8,0.1667,0.354813
0.808,1.0,1.0,0.449827
0.764,0.2,0.1667,0.38425
0.6,0.8,0.3333,0.314592
0.688,1.0,0.6667,0.378387
0.844,1.0,0.6667,0.455865
0.6,0.6,0.3333,0.31624
0.364,0.6,0.6667,0.237839
0.176,1.0,0.1667,0.129331
0.816,0.2,0.5,0.424258
0.976,0.8,1.0,0.577791
0.596,0.4,0.3333,0.331927
0.152,0.4,0.8333,0.138962
0.452,1.0,0.3333,0.271777
0.468,0.4,1.0,0.309039
0.124,0.2,0.3333,0.071744
0.536,0.2,0.6667,0.297158
0.92,0.4,1.0,0.51902
0.644,0.2,0.8333,0.37182
0.924,1.0,0.8333,0.545172
0.56,0.6,0.8333,0.321111
0.352,0.6,1.0,0.211059
0.816,0.4,0.1667,0.435507
0.944,0.4,0.5,0.490863
0.936,0.4,1.0,0.528063
0.568,1.0,0.3333,0.301451
0.408,0.6,0.1667,0.237591
0.688,0.6,0.3333,0.358851
0.908,0.8,0.1667,0.480893
0.452,0.4,0.5,0.270549
0.68,1.0,1.0,0.390539
0.524,0.6,0.8333,0.292345
0.472,0.6,1.0,0.298737
0.888,1.0,1.0,0.489527
0.64,1.0,0.8333,0.385204
0.896,0.2,0.1667,0.45404
0.856,0.8,0.6667,0.485737
0.772,0.8,1.0,0.447397
0.784,0.8,0.6667,0.433789
0.216,1.0,0.1667,0.12802
0.984,0.6,0.5,0.54308
0.124,0.2,0.1667,0.065325
0.376,1.0,0.1667,0.236096
0.396,0.8,0.3333,0.213889
0.544,1.0,0.3333,0.295245
0.476,0.4,0.1667,0.240034
0.952,0.2,0.6667,0.502824
0.904,0.4,0.8333,0.517656
0.504,0.2,0.5,0.270951
0.816,0.8,1.0,0.4947
0.192,1.0,1.0,0.142092
0.82,0.2,1.0,0.440826
0.168,0.4,0.3333,0.104956
0.728,0.2,0.3333,0.3813
0.576,0.2,0.3333,0.32656
0.704,0.8,0.8333,0.421548
0.312,0.6,0.3333,0.197972
1.0,0.6,0.3333,0.534316
0.688,0.4,1.0,0.377547
0.368,0.8,0.1667,0.210681
0.568,1.0,0.1667,0.294021
0.484,0.2,0.5,0.253822
0.552,0.8,0.1667,0.311982
0.752,0.6,0.3333,0.390068
0.94,0.4,0.1667,0.478952
0.132,0.8,1.0,0.13815
0.944,0.8,0.6667,0.51388
0.504,0.6,0.8333,0.318916
0.316,0.2,0.1667,0.182534
0.288,1.0,0.3333,0.17043
0.44,1.0,1.0,0.31014
0.408,0.6,0.3333,0.244463
0.932,1.0,0.8333,0.512015
0.82,0.6,0.6667,0.447082
0.56,0.8,0.5,0.318156
0.784,0.8,1.0,0.441575
0.188,0.2,1.0,0.167391
0.648,0.4,0.6667,0.358592
0.24,1.0,0.6667,0.163707
0.78,0.4,0.3333,0.424032
0.448,0.2,1.0,0.275523
0.436,0.8,0.1667,0.242771
0.56,0.2,1.0,0.312101
0.22,0.8,0.6667,0.158544
0.752,0.4,0.5,0.43036
0.868,0.4,0.3333,0.461681
0.972,1.0,0.5,0.55749
0.82,0.2,0.3333,0.416737
0.28,0.2,0.6667,0.194852
0.872,0.4,1.0,0.478256
0.284,0.4,0.8333,0.16609
0.432,0.6,1.0,0.256854
0.264,0.4,0.6667,0.174625
0.556,1.0,0.3333,0.304608
0.528,0.6,0.8333,0.32937
0.896,0.6,0.8333,0.515049
0.44,1.0,1.0,0.290741
0.924,0.4,0.8333,0.528783
0.912,0.8,0.1667,0.463276
0.492,0.2,0.3333,0.272507
0.836,0.4,0.3333,0.426587
0.528,1.0,1.0,0.354388
0.356,0.4,0.5,0.221813
0.756,0.6,0.1667,0.399936
0.652,0.6,0.5,0.385653
0.364,0.2,0.6667,0.240642
0.956,0.6,0.5,0.539485
0.8,0.8,1.0,0.483204
0.484,0.6,1.0,0.294446
0.816,1.0,0.5,0.453425
0.252,0.4,0.1667,0.12498
0.552,0.6,0.5,0.304507
0.536,0.6,0.1667,0.303658
0.416,0.4,0.5,0.25625
0.58,0.2,0.3333,0.311774
0.26,1.0,1.0,0.201322
0.372,0.8,1.0,0.267002
0.872,0.2,0.1667,0.457315
0.624,1.0,0.1667,0.35204
0.2,1.0,0.1667,0.132094
0.496,1.0,0.6667,0.299446
0.492,0.8,0.3333,0.275004
0.996,1.0,0.5,0.539173
0.144,0.8,0.5,0.124119
0.696,1.0,1.0,0.434968
0.868,0.6,0.1667,0.478494
0.176,0.2,0.6667,0.125679
0.252,0.6,0.8333,0.178302
0.464,0.2,0.6667,0.266801
0.776,0.8,0.3333,0.399286
0.628,0.4,0.1667,0.311756
0.444,0.2,0.8333,0.248716
0.86,1.0,0.1667,0.486204
0.896,0.6,0.3333,0.493481
0.588,0.2,0.5,0.33934
0.684,0.4,0.5,0.398312
0.364,0.8,0.8333,0.234321
0.168,0.6,0.6667,0.121405
0.872,0.2,0.5,0.487288
0.308,0.6,0.5,0.185906
0.896,0.4,0.5,0.504062
0.568,0.8,1.0,0.349442
0.676,0.4,0.1667,0.365358
0.16,0.6,0.1667,0.122591
0.188,0.6,0.3333,0.124765
0.788,0.2,0.3333,0.409311
0.368,0.4,0.5,0.204268
0.724,0.2,0.1667,0.354465
1.0,0.2,0.3333,0.515822
0.652,0.4,0.6667,0.349056
0.696,0.6,0.1667,0.36208
0.572,0.8,0.5,0.326902
0.192,1.0,0.1667,0.142581
0.46,0.2,0.5,0.262831
0.92,0.8,0.3333,0.486647
0.148,0.4,0.6667,0.119414
0.492,0.2,1.0,0.319582
0.244,1.0,0.3333,0.149287
0.564,0.8,0.1667,0.286992
0.82,1.0,0.6667,0.448646
0.976,0.2,0.1667,0.492929
0.408,0.6,0.3333,0.229303
0.42,0.8,0.1667,0.24671
0.164,0.8,0.8333,0.118145
0.412,0.8,0.8333,0.243045
0.664,0.8,0.3333,0.355519
0.132,0.8,0.6667,0.138766
0.972,0.6,0.3333,0.519584
0.44,0.2,1.0,0.259672
0.348,0.8,1.0,0.240297
0.552,0.8,1.0,0.329678
0.684,0.4,0.3333,0.381711
0.528,0.4,0.5,0.280716
0.464,1.0,0.5,0.284847
0.912,0.8,0.3333,0.470884
0.404,0.2,0.5,0.211197
0.552,0.6,0.5,0.324167
0.16,0.8,0.8333,0.114861
0.16,0.6,0.8333,0.135096
0.596,0.4,0.6667,0.327166
0.728,0.6,0.8333,0.410478
0.12,1.0,1.0,0.12037
0.492,0.8,1.0,0.324107
0.524,0.2,0.5,0.293897
0.508,0.4,1.0,0.297859
0.756,0.4,0.1667,0.413948
0.144,0.4,0.1667,0.102561
0.408,0.4,0.1667,0.206496
0.452,0.6,0.1667,0.258377
0.264,0.6,0.6667,0.160016
0.3,0.2,0.6667,0.162028
0.704,0.2,0.1667,0.339844
0.22,0.4,0.1667,0.132033
0.54,0.4,1.0,0.334768
0.352,1.0,0.6667,0.248481
0.7,0.4,0.3333,0.387779
0.576,0.4,0.5,0.315516
0.596,0.8,0.8333,0.379388
0.332,0.2,1.0,0.218613
0.74,1.0,0.8333,0.455732
0.932,0.4,0.8333,0.490318
0.42,1.0,1.0,0.265533
0.956,1.0,1.0,0.555713
0.836,0.6,0.8333,0.483276
0.5,1.0,0.8333,0.308152
0.888,0.8,0.8333,0.488374
0.184,0.8,0.5,0.125441
0.988,0.6,1.0,0.559733
0.276,0.6,0.1667,0.146894
0.896,0.8,0.3333,0.467102
0.98,0.2,0.6667,0.525211
0.756,0.8,0.8333,0.417515
0.852,1.0,0.5,0.466218
0.58,0.2,1.0,0.35942
0.496,0.4,1.0,0.32299
0.712,0.4,0.3333,0.39214
0.912,0.2,0.6667,0.477551
0.312,0.6,0.6667,0.207711
0.992,0.8,0.3333,0.513884
0.264,0.6,1.0,0.190528
0.144,0.4,0.6667,0.096547
0.656,0.8,1.0,0.411926
0.408,1.0,0.6667,0.2654
0.184,0.2,0.6667,0.110406
0.94,0.4,0.8333,0.532444
0.592,0.2,0.5,0.330029
0.652,0.4,1.0,0.363418
0.944,1.0,0.6667,0.503542
0.972,0.4,0.5,0.501503
0.732,1.0,0.5,0.398329
0.276,1.0,0.1667,0.165785
0.468,1.0,0.1667,0.263796
0.244,1.0,0.5,0.167215
0.172,0.8,0.3333,0.107401
0.916,0.4,0.3333,0.502759
0.952,1.0,1.0,0.564818
0.832,1.0,0.3333,0.438781
0.276,0.4,0.8333,0.178549
0.144,0.4,0.6667,0.088578
0.816,1.0,0.5,0.478218
0.22,0.6,0.1667,0.122102
0.388,1.0,0.1667,0.213678
0.132,0.8,1.0,0.13333
0.216,0.2,0.5,0.141047
0.472,0.8,0.6667,0.283129
0.98,0.8,0.5,0.522137
0.912,1.0,1.0,0.532079
0.708,0.8,0.3333,0.382371
0.716,1.0,0.8333,0.423723
0.296,0.2,0.5,0.196856
0.728,1.0,0.8333,0.450439
0.324,0.4,0.1667,0.17978
0.188,0.6,0.6667,0.139508
0.476,0.8,1.0,0.282753
0.824,0.2,0.3333,0.441994
0.832,1.0,0.5,0.4776
0.608,0.6,0.3333,0.328404
0.868,0.4,0.8333,0.464387
0.244,0.6,1.0,0.177239
0.132,1.0,0.6667,0.099789
0.72,0.8,1.0,0.439924
0.532,0.6,0.1667,0.312532
0.868,0.2,0.5,0.445979
0.896,1.0,0.6667,0.522839
0.572,0.2,0.1667,0.299376
0.972,0.2,0.6667,0.502202
0.484,0.4,0.3333,0.2835
0.38,0.4,0.1667,0.207741
0.304,0.8,0.5,0.205177
0.664,1.0,0.5,0.399653
0.64,1.0,0.5,0.370206
0.624,0.8,0.5,0.368493
0.872,0.2,0.6667,0.471735
0.504,0.6,0.5,0.301481
0.696,0.8,0.3333,0.390391
0.244,0.8,0.3333,0.153551
0.908,1.0,0.8333,0.511935
0.416,0.6,1.0,0.292785
0.528,0.8,0.8333,0.320952
0.604,0.2,0.6667,0.340814
0.672,0.6,0.5,0.396939
0.296,0.6,1.0,0.227236
0.148,0.6,0.1667,0.072692
0.176,1.0,0.5,0.136924
0.216,0.4,0.3333,0.129801
0.408,0.4,0.8333,0.26934
0.512,0.4,0.3333,0.270166
0.992,0.8,0.6667,0.533093
0.604,0.2,0.5,0.348025
0.972,0.4,0.3333,0.531388
0.584,0.8,1.0,0.367343
0.56,0.8,0.3333,0.321395
0.524,1.0,0.6667,0.334338
0.78,0.4,0.8333,0.439636
0.268,0.4,0.1667,0.175779
0.232,0.4,0.3333,0.118798
0.388,1.0,0.1667,0.247621
0.82,1.0,0.5,0.464901
0.244,0.2,0.1667,0.14415
0.34,0.6,1.0,0.239692
0.524,0.2,0.8333,0.300635
0.756,0.6,0.5,0.395744
0.744,1.0,0.3333,0.430543
0.24,0.2,0.8333,0.170536
0.364,0.4,0.8333,0.233452
0.172,0.2,0.3333,0.124133
0.676,0.8,0.3333,0.355256
0.912,0.2,0.3333,0.459442
0.232,0.8,0.3333,0.128731
0.376,0.6,0.1667,0.234424
0.756,0.6,0.3333,0.389041
0.508,0.4,0.5,0.307296
0.724,0.2,1.0,0.407364
0.732,0.6,0.3333,0.414023
0.476,1.0,0.1667,0.250362
0.636,0.6,0.8333,0.348899
0.464,0.6,0.5,0.291568
0.22,0.8,0.1667,0.158343
0.252,1.0,0.3333,0.169434
0.712,0.4,0.3333,0.405061
0.352,0.4,0.5,0.225561
0.712,1.0,1.0,0.41468
0.592,0.8,0.3333,0.316111
0.292,0.8,0.8333,0.223749
0.948,0.4,0.1667,0.486393
0.528,0.8,1.0,0.327514
0.752,0.6,0.3333,0.428378
0.28,0.8,0.6667,0.214411
0.804,0.8,0.8333,0.451611
0.844,1.0,0.8333,0.492245
0.888,0.4,0.3333,0.485758
1.0,1.0,1.0,0.593885
0.896,1.0,0.1667,0.473727
0.164,1.0,0.5,0.149795
0.408,1.0,1.0,0.297673
0.248,0.2,0.5,0.174996
0.972,0.8,0.5,0.515624
0.848,0.6,1.0,0.48671
0.36,0.8,0.1667,0.196574
0.696,1.0,0.3333,0.398724
0.816,0.8,1.0,0.466088
0.5,0.2,0.6667,0.283995
0.672,0.4,0.5,0.374086
0.88,0.2,0.5,0.491056
0.48,0.8,0.6667,0.312992
0.204,0.4,0.5,0.142632
0.548,0.2,0.5,0.322165
0.584,0.6,0.6667,0.338329
0.552,0.4,0.1667,0.314875
0.62,0.4,1.0,0.389031
0.928,1.0,0.3333,0.483879
0.78,0.6,0.3333,0.422187
0.448,0.2,0.1667,0.240404
0.748,0.4,0.1667,0.412507
0.812,0.6,1.0,0.481396
0.708,0.8,0.8333,0.432117
0.924,0.8,0.6667,0.512167
0.8,0.4,0.1667,0.438601
0.876,0.4,0.6667,0.45851
0.956,0.2,0.3333,0.491654
0.828,0.6,0.8333,0.452551
0.128,0.8,0.8333,0.11735
0.648,0.8,0.3333,0.338284
0.328,0.2,1.0,0.233104
0.24,0.8,0.5,0.156936
0.468,0.8,0.6667,0.265609
0.256,0.4,1.0,0.158644
0.568,0.8,1.0,0.345534
0.472,0.4,0.1667,0.251011
0.8,0.8,1.0,0.447307
0.792,0.6,0.6667,0.423669
0.78,0.2,0.5,0.442138
0.732,1.0,0.3333,0.39983
0.5,0.2,0.8333,0.267745
0.304,0.2,0.6667,0.204387
0.524,1.0,1.0,0.317412
0.448,0.2,0.5,0.264718
0.76,0.4,0.6667,0.440941
0.2,0.4,0.8333,0.165807
0.472,0.6,0.5,0.252841
0.228,0.8,0.1667,0.129968
0.356,0.2,0.6667,0.19965
0.864,0.6,1.0,0.478085
0.856,0.8,0.3333,0.483065
0.68,1.0,0.5,0.366995
0.852,0.8,0.1667,0.441451
0.508,0.8,1.0,0.316933
0.968,0.4,0.6667,0.502504
0.236,0.8,0.3333,0.161967
0.136,0.8,0.1667,0.082396
0.832,0.4,0.3333,0.448563
0.4,0.2,0.3333,0.207449
0.36,1.0,0.6667,0.231993
0.808,0.6,0.3333,0.428795
0.708,1.0,0.1667,0.404637
0.212,0.8,0.3333,0.137867
0.936,1.0,1.0,0.531925
0.652,0.4,0.8333,0.387525
0.752,0.2,0.1667,0.398819
0.72,0.6,0.3333,0.408235
0.956,0.6,0.5,0.519312
0.332,0.8,0.8333,0.238288
0.444,0.8,0.5,0.275925
0.908,0.8,0.1667,0.505116
0.42,0.4,0.6667,0.234059
0.24,1.0,0.6667,0.193421
0.364,0.2,0.3333,0.214392
0.5,0.4,1.0,0.297611
0.44,0.6,0.1667,0.221863
0.548,0.8,0.1667,0.279971
0.876,0.8,0.1667,0.488111
0.456,0.2,0.6667,0.239458
0.152,0.2,0.8333,0.120404
0.968,0.8,0.3333,0.515424
0.404,0.8,1.0,0.252052
0.952,0.6,0.3333,0.502556
0.256,1.0,1.0,0.18571
0.28,0.8,0.5,0.17744
0.26,0.2,0.6667,0.169216
0.232,0.2,0.6667,0.168806
0.624,0.2,0.5,0.323723
0.94,0.6,0.3333,0.52286
0.596,0.2,0.6667,0.316426
0.456,0.6,0.6667,0.289515
0.448,0.8,0.3333,0.271659
0.328,0.8,0.6667,0.199498
0.212,0.6,1.0,0.179267
0.488,0.2,0.6667,0.300069
0.376,0.8,0.6667,0.24227
0.536,0.2,0.8333,0.300368
0.592,1.0,0.8333,0.36594
0.536,0.2,0.5,0.280021
0.576,1.0,0.8333,0.354181
0.676,0.6,0.1667,0.366482
0.32,0.6,0.8333,0.221778
0.268,0.6,0.8333,0.178373
0.256,0.6,0.1667,0.136996
0.412,1.0,0.6667,0.285948
0.148,0.6,0.1667,0.102108
0.224,1.0,0.3333,0.171922
0.428,0.2,0.1667,0.220773
0.34,0.2,0.8333,0.207794
0.952,0.2,0.3333,0.510493
0.78,1.0,0.5,0.448221
0.928,0.6,0.6667,0.495443
0.768,0.4,0.3333,0.400321
0.604,1.0,1.0,0.352438
0.528,1.0,0.8333,0.334591
0.724,1.0,0.5,0.422438
0.408,0.8,0.5,0.25713
0.56,1.0,0.3333,0.327462
0.624,0.4,0.5,0.322535
0.128,0.2,0.5,0.079712
0.736,0.6,0.5,0.416074
0.24,0.2,0.3333,0.160619
0.924,0.2,0.1667,0.486623
0.464,0.2,0.3333,0.255597
0.208,0.8,1.0,0.144939
0.508,0.2,1.0,0.291895
0.804,0.4,0.8333,0.453491
0.18,0.6,0.5,0.128041
0.496,0.6,1.0,0.303487
0.184,1.0,0.1667,0.136951
0.964,0.2,0.8333,0.521435
0.632,0.4,0.8333,0.374692
0.224,1.0,0.8333,0.149901
0.716,0.8,0.1667,0.397385
0.504,0.2,0.3333,0.261949
0.316,1.0,0.1667,0.180522
0.332,0.2,0.1667,0.190856
0.404,0.8,1.0,0.287222
0.568,0.6,1.0,0.361637
0.26,0.6,0.6667,0.172708
0.464,0.6,0.3333,0.259858
0.492,0.8,1.0,0.328908
0.604,1.0,0.8333,0.384458
0.544,0.2,0.5,0.299705
0.832,0.2,0.1667,0.435717
0.54,0.8,0.3333,0.297258
0.776,0.2,0.8333,0.421095
0.72,1.0,0.1667,0.411421
0.372,1.0,0.3333,0.209481
0.856,0.4,0.5,0.448961
0.652,0.4,0.5,0.336173
0.648,0.8,0.8333,0.377816
0.48,0.4,1.0,0.318101
0.632,1.0,0.6667,0.347732
0.42,0.4,0.1667,0.20939
0.5,0.4,0.6667,0.290966
0.132,0.6,1.0,0.142457
0.412,0.6,0.5,0.263841
0.668,0.6,0.6667,0.402757
0.944,0.4,0.3333,0.476732
0.604,0.2,0.3333,0.335054
0.976,0.2,0.3333,0.513249
0.548,0.8,0.3333,0.332419
0.88,0.4,0.6667,0.459198
0.368,0.2,0.3333,0.22572
0.696,0.8,0.8333,0.410996
0.66,0.6,0.5,0.347059
0.76,1.0,0.1667,0.424241
0.448,0.8,0.8333,0.277815
0.872,0.8,0.1667,0.473512
0.432,1.0,0.3333,0.250613
0.612,1.0,0.5,0.345509
0.12,0.4,0.6667,0.088782
0.956,0.4,1.0,0.536498
0.92,0.6,0.6667,0.503382
0.424,0.2,0.8333,0.265407
0.68,1.0,0.8333,0.389815
0.844,0.8,0.5,0.454956
0.452,0.4,0.8333,0.291689
0.668,0.2,1.0,0.389205
0.3,0.8,0.8333,0.203206
0.388,0.2,0.5,0.216122
0.524,0.8,0.3333,0.278813
0.972,0.4,1.0,0.520961
0.924,0.4,0.5,0.495118
0.9,0.6,0.5,0.465774
0.172,0.8,0.8333,0.1495
0.228,0.6,0.8333,0.167252
0.432,0.4,0.8333,0.252005
0.984,0.6,0.8333,0.557658
0.452,0.6,0.8333,0.294538
0.236,0.4,0.3333,0.160049
0.604,0.4,0.5,0.330014
0.42,0.2,0.1667,0.200458
0.92,0.6,0.1667,0.479718
0.348,0.6,0.6667,0.199083
0.984,0.4,1.0,0.531058
0.508,0.8,0.5,0.307113
0.356,0.4,0.6667,0.236377
0.244,0.8,1.0,0.189758
0.776,1.0,0.3333,0.437125
0.548,0.8,0.5,0.308551
0.984,0.4,0.5,0.509748
0.132,0.4,0.1667,0.065657
0.592,1.0,1.0,0.354276
0.864,0.2,0.5,0.444864
0.212,0.8,1.0,0.184165
0.656,0.4,0.8333,0.373571
0.524,0.4,0.8333,0.325995
0.612,0.4,0.5,0.355114
0.648,0.8,0.6667,0.390379
0.296,0.8,0.6667,0.19257
0.236,1.0,0.6667,0.181342
0.252,0.4,0.1667,0.12529
0.296,0.2,0.3333,0.189572
0.48,0.6,0.5,0.253153
0.728,1.0,0.1667,0.390694
0.804,0.2,0.3333,0.410045
0.216,0.6,0.1667,0.135874
1.0,1.0,1.0,0.573666
0.396,0.6,0.1667,0.23845
0.704,0.2,0.8333,0.405158
0.788,0.2,0.6667,0.435559
0.44,0.6,0.1667,0.254319
0.892,0.6,0.6667,0.484204
0.612,0.8,0.1667,0.353515
0.344,0.4,0.3333,0.176084
0.488,0.4,0.5,0.280077
0.26,1.0,1.0,0.224004
0.66,0.8,1.0,0.419523
0.492,0.2,0.3333,0.271022
0.476,0.8,0.3333,0.290073
0.228,1.0,0.8333,0.191296
0.608,0.6,1.0,0.382097
0.528,0.4,0.3333,0.267226
0.708,0.4,0.8333,0.405713
0.252,0.6,0.5,0.153867
0.492,0.8,0.6667,0.295534
0.432,0.8,0.1667,0.235061
0.56,0.6,0.6667,0.314912
0.864,0.8,0.6667,0.474349
0.224,0.6,0.8333,0.164124
0.824,0.6,0.3333,0.455858
0.48,0.2,1.0,0.27609
0.184,1.0,0.3333,0.14762
0.56,0.4,1.0,0.342341
0.784,0.4,0.3333,0.434684
0.584,0.8,0.1667,0.332939
0.388,0.8,0.5,0.230376
0.312,1.0,0.6667,0.186137
0.84,0.8,0.3333,0.438808
0.128,0.6,1.0,0.106162
0.164,0.6,0.1667,0.087471
0.96,0.6,0.8333,0.538915
0.428,1.0,0.1667,0.250281
0.524,0.2,0.8333,0.315942
0.172,0.4,0.8333,0.123047
0.672,0.4,0.6667,0.390562
0.156,0.8,0.6667,0.141001
0.652,0.8,0.6667,0.399523
0.128,0.2,0.3333,0.09423
0.792,1.0,0.3333,0.414108
0.804,1.0,0.8333,0.447254
0.24,0.8,0.5,0.171604
0.732,0.4,0.8333,0.415901
0.56,0.6,0.1667,0.319734
0.9,1.0,1.0,0.498059
