tamanho,banheiros,quartos,preco
0.808,0.6,0.8333,0.47917
0.3,0.2,0.3333,0.186108
0.236,0.6,0.3333,0.126447
0.448,0.8,0.5,0.279137
0.184,0.4,0.6667,0.107336
0.684,0.8,0.3333,0.359027
0.668,0.8,0.3333,0.386407
0.564,0.6,0.6667,0.314599
0.628,0.2,1.0,0.367177
0.628,1.0,1.0,0.364473
0.36,0.6,0.6667,0.225776
0.912,0.2,0.3333,0.467898
0.208,0.8,0.5,0.126002
0.692,0.6,0.1667,0.392847
0.88,1.0,1.0,0.507852
0.972,0.4,0.3333,0.504787
0.172,0.6,0.1667,0.133046
0.736,0.8,0.1667,0.372685
0.196,0.6,0.5,0.123575
0.288,0.6,0.3333,0.198018
0.856,0.6,1.0,0.480723
0.804,1.0,0.6667,0.468065
0.672,0.4,0.5,0.359308
0.388,0.4,0.3333,0.213794
0.764,0.6,0.5,0.438922
0.808,0.6,0.5,0.44003
0.148,0.6,0.5,0.114561
0.732,0.8,0.3333,0.398325
0.972,0.6,0.5,0.520592
0.548,0.6,1.0,0.31564
0.776,0.2,0.1667,0.415677
0.204,0.6,1.0,0.150462
0.256,1.0,0.6667,0.171522
0.856,0.6,0.8333,0.491121
0.424,0.8,0.1667,0.216014
0.356,0.6,0.1667,0.181162
0.14,0.4,0.6667,0.107368
0.532,0.2,0.1667,0.260339
0.876,0.8,0.3333,0.495381
0.924,1.0,0.8333,0.508962
0.18,0.4,0.5,0.134658
0.192,0.4,0.6667,0.157398
0.7,0.2,0.6667,0.377251
0.124,0.6,0.8333,0.119076
0.204,0.6,0.1667,0.143834
0.352,0.6,0.1667,0.210916
0.4,0.2,0.5,0.214214
0.912,1.0,0.3333,0.506817
0.148,0.6,0.6667,0.112288
0.196,0.6,0.5,0.14146
0.772,0.8,0.1667,0.41449
0.648,1.0,1.0,0.379908
0.436,1.0,0.5,0.274365
0.536,0.8,0.1667,0.314396
0.64,0.6,0.8333,0.393343
0.788,0.2,0.8333,0.421023
0.856,1.0,0.5,0.493274
0.18,0.4,0.6667,0.131086
0.672,1.0,0.6667,0.395657
0.844,0.6,0.5,0.455116
0.804,0.6,0.6667,0.448499
0.124,0.8,0.1667,0.102763
0.252,0.6,0.3333,0.145898
0.704,0.8,0.6667,0.394546
0.124,1.0,0.6667,0.106018
0.288,0.6,0.1667,0.141716
0.316,0.4,0.1667,0.177285
0.952,0.6,0.1667,0.50037
0.34,1.0,0.1667,0.213212
0.92,0.6,1.0,0.529713
0.128,0.8,0.3333,0.103359
0.14,0.6,0.6667,0.121599
0.68,1.0,0.3333,0.36935
0.336,1.0,0.3333,0.218654
0.224,0.2,0.5,0.163141
0.648,0.2,0.6667,0.376002
0.656,0.8,0.5,0.376686
0.596,1.0,0.5,0.363347
0.792,0.8,0.8333,0.470108
0.744,0.2,0.3333,0.384563
0.928,0.2,0.3333,0.488258
0.952,0.6,0.6667,0.503262
0.444,0.6,1.0,0.293093
0.404,0.8,1.0,0.28693
0.588,1.0,0.6667,0.361007
0.768,0.8,0.5,0.419343
0.148,0.2,0.3333,0.10983
0.32,1.0,0.8333,0.222546
0.604,0.2,0.5,0.341641
0.204,1.0,0.8333,0.175656
0.368,0.4,0.1667,0.222207
0.748,0.2,0.5,0.397616
0.344,0.4,0.5,0.207935
0.856,0.2,0.3333,0.462201
0.528,1.0,0.6667,0.317499
0.324,0.2,0.8333,0.198798
0.336,0.2,0.5,0.205097
0.844,0.8,0.3333,0.467289
0.688,0.4,1.0,0.405178
0.6,0.4,0.1667,0.332327
0.648,0.2,0.5,0.338048
0.424,0.4,0.5,0.223373
0.904,1.0,0.5,0.499885
0.292,0.6,0.5,0.158682
0.568,0.2,0.1667,0.318728
0.524,0.8,1.0,0.344044
0.692,0.2,0.1667,0.34904
0.956,1.0,0.1667,0.509524
0.94,0.2,0.5,0.478482
0.468,0.8,1.0,0.282129
0.84,0.2,1.0,0.454576
0.184,0.2,0.1667,0.126984
0.268,0.4,0.6667,0.181838
0.236,0.8,0.5,0.143991
0.532,1.0,0.5,0.324001
0.848,0.6,1.0,0.471664
0.604,0.4,0.8333,0.339338
0.768,1.0,0.3333,0.400831
0.868,0.4,1.0,0.469226
0.548,1.0,0.1667,0.282062
0.188,0.4,0.1667,0.099265
0.992,1.0,0.5,0.527524
0.832,0.2,0.5,0.451114
0.54,0.8,0.8333,0.338352
0.836,0.4,0.6667,0.447923
0.78,0.8,1.0,0.437426
0.416,0.6,0.3333,0.233989
0.936,0.8,0.3333,0.497375
0.3,1.0,0.3333,0.211051
0.312,0.8,0.8333,0.18928
0.992,0.4,0.1667,0.515033
0.512,1.0,1.0,0.345325
0.56,0.2,1.0,0.316521
0.892,0.2,0.1667,0.468558
0.688,0.8,0.8333,0.383176
0.664,0.6,0.8333,0.379346
0.936,0.6,0.1667,0.510084
0.552,0.6,0.3333,0.327792
0.364,0.2,0.1667,0.20504
0.396,0.8,0.6667,0.255758
0.252,0.8,0.5,0.170713
0.736,0.2,0.1667,0.373828
0.944,0.2,1.0,0.533281
0.54,0.4,0.3333,0.27805
0.78,0.8,1.0,0.443491
0.336,0.6,0.8333,0.198012
0.428,1.0,0.5,0.255846
0.768,0.8,1.0,0.434076
0.848,0.6,0.8333,0.485646
0.296,0.4,0.3333,0.183581
0.92,0.4,1.0,0.513414
0.644,1.0,1.0,0.414477
1.0,1.0,0.1667,0.534793
0.204,0.8,0.8333,0.170577
0.468,0.4,0.6667,0.29254
0.412,0.8,1.0,0.262688
0.344,1.0,0.3333,0.236209
0.908,0.2,0.1667,0.458485
0.888,0.4,0.6667,0.463562
0.372,0.8,0.6667,0.226241
0.364,0.4,1.0,0.212028
0.764,0.6,0.5,0.412847
0.424,0.8,0.6667,0.27306
0.164,0.8,0.5,0.132388
0.516,0.4,0.5,0.3128
0.436,1.0,0.1667,0.245726
0.712,0.8,0.8333,0.395819
0.936,0.6,0.8333,0.531215
0.828,0.6,0.1667,0.417718
0.26,0.4,0.3333,0.164969
0.82,0.6,0.1667,0.444184
0.6,1.0,1.0,0.364117
0.124,0.6,0.1667,0.087197
0.192,0.4,0.8333,0.11969
0.752,0.4,0.8333,0.432335
0.184,0.4,0.1667,0.101359
0.18,0.6,0.5,0.126662
0.956,0.8,0.3333,0.516691
0.176,0.2,0.3333,0.111137
0.212,0.2,0.1667,0.100945
0.696,0.8,0.8333,0.422805
0.404,0.8,0.1667,0.230167
0.668,0.6,0.1667,0.358237
0.376,1.0,0.5,0.216311
0.444,0.4,0.6667,0.285057
0.504,0.2,0.3333,0.295316
0.284,0.8,0.8333,0.174923
0.52,0.8,0.6667,0.315238
0.156,1.0,0.1667,0.115693
0.512,0.6,0.1667,0.278585
0.404,0.2,1.0,0.2765
0.828,0.2,1.0,0.459955
0.88,0.4,0.1667,0.46134
0.4,0.2,0.3333,0.241772
0.52,0.4,0.3333,0.296436
0.42,1.0,0.8333,0.290229
0.444,0.8,0.5,0.260061
0.804,0.8,0.5,0.420526
0.844,0.2,1.0,0.486225
0.94,0.4,0.1667,0.47747
0.448,0.8,0.1667,0.259112
0.596,1.0,1.0,0.362335
0.552,0.4,0.5,0.330655
0.884,0.8,0.8333,0.501442
0.84,0.8,1.0,0.48011
0.268,0.2,0.3333,0.14858
0.168,1.0,0.1667,0.093381
0.948,0.2,0.8333,0.49605
0.128,0.6,0.3333,0.109359
0.42,0.2,0.6667,0.248214
0.876,0.2,0.6667,0.483129
0.8,0.4,0.3333,0.432196
0.184,1.0,0.6667,0.124676
0.944,0.8,1.0,0.543633
0.448,0.2,0.5,0.235742
0.604,1.0,0.8333,0.387142
0.32,1.0,0.3333,0.186317
0.66,0.8,0.3333,0.38175
0.996,0.4,0.6667,0.555122
0.652,0.8,1.0,0.40655
0.736,0.2,0.5,0.375637
0.54,0.2,0.8333,0.317906
0.904,0.4,0.5,0.495259
0.452,0.2,0.1667,0.214924
0.48,0.6,0.6667,0.302544
0.664,1.0,0.3333,0.370833
0.888,1.0,0.1667,0.494501
0.612,1.0,0.6667,0.367356
0.824,0.8,0.6667,0.47361
0.208,0.4,1.0,0.182621
0.992,0.2,0.5,0.538432
0.696,1.0,0.8333,0.402436
0.672,0.4,0.1667,0.375693
0.688,1.0,0.5,0.380634
0.288,0.8,0.8333,0.223397
0.524,1.0,1.0,0.317125
0.44,0.2,0.3333,0.236389
0.756,0.6,0.8333,0.42193
0.172,0.6,0.5,0.109795
0.34,0.6,1.0,0.246739
0.468,0.2,0.6667,0.288589
0.472,0.2,1.0,0.273929
0.72,1.0,0.8333,0.443798
0.416,0.2,1.0,0.266
0.252,0.6,0.3333,0.171804
0.596,0.8,0.5,0.344585
0.56,0.8,0.8333,0.333274
0.836,1.0,0.1667,0.430938
0.288,0.2,0.6667,0.180446
0.152,0.8,0.3333,0.111949
0.132,0.2,1.0,0.094654
0.796,1.0,0.1667,0.442026
0.896,1.0,0.8333,0.492818
0.612,0.4,0.3333,0.335033
0.248,0.4,0.5,0.152336
0.816,0.8,0.8333,0.476568
0.364,0.8,1.0,0.227029
0.324,0.6,1.0,0.198802
0.884,1.0,0.8333,0.511669
0.932,0.6,0.8333,0.493836
0.876,0.8,0.3333,0.453481
0.72,1.0,0.5,0.40393
0.484,0.4,0.8333,0.27326
0.524,0.4,0.6667,0.281475
0.624,0.2,0.6667,0.349749
0.424,0.4,0.3333,0.224929
0.24,0.4,0.3333,0.163886
0.672,0.6,0.3333,0.373311
0.928,0.4,0.8333,0.530967
0.92,1.0,0.8333,0.534103
0.648,0.8,0.8333,0.384745
0.164,0.8,0.8333,0.117599
0.612,0.6,0.3333,0.342884
0.956,0.6,0.3333,0.497516
0.492,1.0,0.1667,0.276745
0.912,1.0,1.0,0.523362
0.536,0.4,0.1667,0.271172
0.94,0.6,0.1667,0.498737
0.184,0.6,0.1667,0.105237
0.428,0.4,0.6667,0.269686
0.296,0.2,1.0,0.211301
0.408,0.4,0.3333,0.245978
0.392,0.6,0.3333,0.208033
0.312,1.0,0.1667,0.167722
0.644,0.8,0.5,0.360032
0.172,0.6,0.6667,0.139001
0.616,0.8,0.3333,0.362279
0.24,0.2,0.3333,0.129203
0.872,0.8,0.5,0.478727
0.276,0.4,0.3333,0.177154
0.436,0.8,0.6667,0.278394
0.36,0.8,1.0,0.254788
0.96,0.4,0.8333,0.513146
0.804,1.0,0.5,0.424503
0.64,0.6,1.0,0.355316
0.696,0.8,1.0,0.402172
0.876,0.4,0.1667,0.462375
0.752,1.0,0.3333,0.426619
0.324,0.8,1.0,0.228081
0.7,0.8,0.5,0.3915
0.692,0.6,1.0,0.395078
0.5,0.4,0.6667,0.301951
0.984,0.4,0.1667,0.530497
0.5,0.2,0.3333,0.267139
0.84,0.6,1.0,0.466693
0.916,0.2,0.3333,0.455239
0.496,0.2,0.8333,0.269178
0.276,0.8,1.0,0.190699
0.172,0.6,0.3333,0.114048
0.604,0.2,0.8333,0.332373
0.964,0.2,0.8333,0.502209
0.736,1.0,1.0,0.438899
0.432,0.6,1.0,0.298147
0.548,0.2,0.1667,0.285773
0.54,0.8,0.1667,0.30386
0.308,0.4,0.1667,0.180779
0.984,0.4,0.6667,0.551358
0.4,0.8,0.8333,0.261534
0.204,0.8,1.0,0.155732
0.168,0.8,0.8333,0.123819
0.272,0.2,1.0,0.196303
0.356,0.8,0.6667,0.20338
0.204,0.2,0.5,0.113938
0.928,0.2,0.8333,0.51576
0.772,0.8,0.6667,0.441266
0.26,0.2,0.8333,0.148241
0.672,0.8,0.3333,0.362484
0.62,0.8,0.5,0.356363
0.224,0.4,0.6667,0.133384
0.308,0.6,0.1667,0.194805
0.88,0.6,0.1667,0.48694
0.476,1.0,0.5,0.30176
0.388,0.4,0.5,0.224739
0.892,0.2,0.6667,0.468097
0.736,0.2,0.3333,0.364766
0.308,0.2,0.5,0.200416
0.924,0.2,0.8333,0.503529
0.872,0.4,0.6667,0.498758
0.86,0.6,1.0,0.487861
0.592,1.0,0.8333,0.345987
0.888,0.4,0.5,0.49691
0.508,0.4,0.6667,0.272307
0.624,0.6,0.6667,0.358086
0.996,1.0,0.8333,0.57802
0.428,0.2,1.0,0.242053
0.992,0.2,0.6667,0.518341
0.216,0.8,1.0,0.164466
0.88,0.2,0.3333,0.465393
0.556,0.4,0.1667,0.300714
0.288,0.8,0.8333,0.191431
0.352,0.6,0.3333,0.207825
0.928,0.8,0.5,0.48692
0.424,1.0,0.1667,0.221745
0.728,0.2,0.5,0.393983
0.692,0.2,0.1667,0.356816
0.668,0.8,0.8333,0.378011
0.92,0.4,0.8333,0.508491
0.26,0.2,0.8333,0.18601
0.968,0.4,0.3333,0.52078
0.268,1.0,0.3333,0.158822
0.416,0.4,0.8333,0.256958
0.368,0.6,0.5,0.24037
0.92,0.2,0.6667,0.489905
0.532,0.4,0.6667,0.312691
0.54,0.6,0.5,0.309804
0.176,1.0,0.8333,0.126108
0.508,1.0,1.0,0.337896
0.324,0.6,0.6667,0.188802
0.16,0.6,1.0,0.133102
0.732,0.2,0.8333,0.413828
0.328,0.8,1.0,0.212857
0.744,0.8,0.8333,0.436351
0.588,0.6,0.1667,0.294371
0.46,0.4,0.8333,0.291507
0.252,1.0,0.5,0.190617
0.228,0.8,0.8333,0.195368
0.412,1.0,0.8333,0.259474
0.58,1.0,0.6667,0.362609
0.148,0.6,0.1667,0.075981
0.708,0.6,0.5,0.37087
0.764,0.8,0.3333,0.431024
0.708,1.0,1.0,0.435227
0.996,0.6,0.8333,0.564311
0.98,1.0,0.3333,0.543185
0.724,1.0,0.3333,0.406684
0.508,0.6,0.3333,0.266149
0.576,0.8,0.3333,0.321761
0.42,0.4,0.3333,0.223667
0.952,0.4,0.3333,0.504725
0.652,1.0,0.5,0.374354
0.464,0.6,0.5,0.249254
0.516,1.0,1.0,0.330947
0.552,0.6,0.8333,0.346971
0.968,0.2,0.3333,0.511757
0.388,0.4,0.5,0.246837
1.0,0.6,0.8333,0.544288
0.432,0.4,1.0,0.264956
0.436,0.2,1.0,0.261999
0.292,0.8,0.1667,0.15948
0.284,0.8,1.0,0.202467
0.584,1.0,0.1667,0.316896
0.276,0.6,0.5,0.164785
0.192,0.2,0.3333,0.109455
0.932,0.8,0.5,0.5134
0.76,1.0,1.0,0.440667
0.368,0.8,1.0,0.236301
0.496,0.8,0.1667,0.274553
0.948,0.4,0.3333,0.503827
0.772,0.2,0.5,0.40739
0.464,0.8,0.1667,0.268098
0.356,0.4,1.0,0.254157
0.512,0.2,0.1667,0.276189
0.168,0.2,0.5,0.121052
0.628,0.6,1.0,0.382636
0.716,0.8,0.5,0.396615
0.872,0.6,1.0,0.482963
0.52,0.2,0.8333,0.318569
0.388,0.8,1.0,0.267094
0.688,1.0,1.0,0.434264
0.936,0.8,0.5,0.487945
0.816,0.2,0.8333,0.462049
0.988,0.4,1.0,0.546736
0.788,1.0,0.5,0.451906
0.956,0.6,0.1667,0.524378
0.86,0.4,0.6667,0.462608
0.988,0.2,0.1667,0.498534
0.392,1.0,0.3333,0.25293
0.428,0.4,0.6667,0.241931
0.144,1.0,0.1667,0.124725
0.712,0.4,0.1667,0.353506
0.776,0.6,0.3333,0.440244
0.552,1.0,0.1667,0.310042
0.86,0.6,0.5,0.487224
0.192,0.2,0.1667,0.103244
0.784,1.0,1.0,0.442237
0.912,0.8,0.5,0.474886
0.768,0.2,1.0,0.447654
0.764,1.0,0.1667,0.430169
0.216,0.6,0.6667,0.145919
0.244,0.8,0.3333,0.171898
0.46,0.4,0.8333,0.285436
0.848,0.6,0.3333,0.456045
0.6,1.0,0.5,0.346883
0.832,0.6,0.8333,0.460433
0.572,1.0,0.6667,0.341353
0.304,0.8,1.0,0.206499
0.276,0.4,0.5,0.154945
0.612,0.6,0.6667,0.341151
0.216,0.4,1.0,0.167328
0.4,1.0,0.6667,0.254841
0.744,0.4,0.6667,0.408712
0.388,0.2,0.6667,0.220687
0.284,1.0,0.3333,0.200421
0.444,1.0,0.5,0.286278
0.972,1.0,1.0,0.580729
0.368,0.2,0.3333,0.20101
0.74,0.6,0.1667,0.374818
0.908,1.0,1.0,0.499164
0.696,0.6,0.3333,0.389589
0.804,1.0,0.6667,0.454259
0.816,0.2,0.1667,0.39803
0.416,0.4,0.3333,0.246128
0.992,0.4,0.5,0.525801
0.832,0.6,0.3333,0.462786
0.824,0.2,0.8333,0.457202
0.716,1.0,0.1667,0.3671
0.16,0.8,0.3333,0.090689
0.28,0.2,0.5,0.165583
0.376,0.8,1.0,0.232622
0.316,0.2,0.6667,0.198926
0.86,0.8,0.8333,0.501809
0.58,0.4,0.5,0.321153
0.988,0.2,0.1667,0.483193
0.34,0.4,1.0,0.21005
0.388,0.8,0.1667,0.198098
0.688,0.2,0.5,0.367091
0.724,0.8,0.8333,0.408305
0.468,0.8,0.6667,0.270112
0.808,1.0,1.0,0.480575
0.248,0.6,0.1667,0.150013
0.648,0.6,0.3333,0.332815
0.748,0.8,0.8333,0.410861
0.22,1.0,0.6667,0.189452
0.516,0.4,0.1667,0.268861
0.62,0.6,0.8333,0.353341
0.652,0.2,0.6667,0.342056
0.348,0.4,0.3333,0.194752
0.616,0.2,0.8333,0.341477
0.98,0.2,0.1667,0.503557
0.964,0.6,0.1667,0.49804
0.236,0.6,1.0,0.182814
0.852,0.8,0.1667,0.459069
0.892,0.4,0.8333,0.516105
0.5,0.2,0.3333,0.293127
0.716,0.6,0.5,0.400697
0.244,0.6,0.6667,0.162865
0.356,0.8,0.5,0.215629
0.604,0.6,0.3333,0.310306
0.7,0.2,0.1667,0.380103
0.304,0.2,0.3333,0.17508
0.172,0.4,0.1667,0.086625
0.364,0.6,0.5,0.214935
0.496,0.6,0.5,0.274352
0.384,1.0,0.8333,0.262653
0.26,0.6,0.8333,0.169519
0.16,0.6,0.3333,0.100762
0.86,0.2,0.3333,0.43956
0.68,0.6,0.3333,0.376401
0.72,0.6,0.6667,0.385626
0.928,1.0,1.0,0.540617
0.768,1.0,0.1667,0.415103
0.172,0.4,0.3333,0.117686
0.668,0.8,0.3333,0.347579
0.828,0.4,0.3333,0.419127
0.308,1.0,0.1667,0.201707
0.76,0.6,0.6667,0.410552
0.708,0.6,0.1667,0.374638
0.956,0.2,1.0,0.544123
0.912,1.0,0.8333,0.538782
0.708,0.8,0.3333,0.39779
0.228,1.0,0.3333,0.173907
0.816,0.8,0.1667,0.448061
0.272,0.8,0.3333,0.163495
0.3,1.0,0.5,0.189279
0.848,0.4,0.1667,0.438277
0.756,0.6,0.5,0.396199
0.932,0.2,1.0,0.513725
0.144,1.0,0.6667,0.137549
0.38,0.4,0.8333,0.217803
0.444,0.8,0.3333,0.242587
0.716,0.2,1.0,0.430516
0.128,1.0,0.1667,0.101739
0.216,0.2,1.0,0.142072
0.62,0.8,0.3333,0.362854
0.716,0.6,0.1667,0.372462
0.816,0.8,0.6667,0.469301
0.432,0.4,0.6667,0.231211
0.248,0.8,0.5,0.168923
0.96,0.2,0.5,0.515345
0.696,1.0,0.6667,0.385675
0.5,0.8,0.3333,0.260798
0.8,0.2,0.6667,0.449302
0.876,0.8,0.5,0.498305
0.58,0.2,0.6667,0.30199
0.472,0.2,0.1667,0.254469
0.948,0.8,0.6667,0.527683
0.572,1.0,0.6667,0.348233
0.728,0.2,0.5,0.380609
0.848,0.8,0.8333,0.464633
0.88,0.6,0.5,0.453699
0.468,1.0,0.1667,0.281842
0.284,0.8,0.1667,0.187767
0.372,0.6,1.0,0.252804
0.224,1.0,0.3333,0.158247
0.852,0.6,0.8333,0.496298
0.44,0.2,0.8333,0.283241
0.584,0.6,0.8333,0.353763
0.988,0.6,0.6667,0.536767
0.188,0.2,0.3333,0.112949
0.728,0.4,0.8333,0.406712
0.3,0.2,1.0,0.194302
0.384,0.6,0.5,0.242007
0.908,0.4,0.8333,0.499428
0.552,0.4,0.8333,0.299316
0.456,1.0,0.3333,0.292772
0.996,0.2,0.1667,0.485702
0.884,0.4,0.3333,0.446021
0.608,1.0,0.1667,0.322508
0.492,0.6,0.3333,0.288683
0.856,0.2,0.6667,0.484108
0.872,0.6,1.0,0.519513
0.368,0.2,0.8333,0.209202
0.904,0.8,0.1667,0.496796
0.312,1.0,0.3333,0.184188
0.316,0.2,0.1667,0.176747
0.7,0.4,0.6667,0.413952
0.392,0.2,0.8333,0.234329
0.136,0.8,0.5,0.1137
0.356,0.8,0.3333,0.217587
0.172,0.6,0.6667,0.127621
0.672,0.2,0.1667,0.359079
0.568,0.6,0.6667,0.342223
0.4,0.2,1.0,0.26761
0.78,0.8,0.6667,0.416426
0.184,0.4,0.3333,0.121623
0.3,1.0,0.1667,0.165766
0.244,0.8,1.0,0.181304
0.988,1.0,0.8333,0.551991
0.3,0.8,1.0,0.211963
0.224,0.6,0.8333,0.17997
0.896,0.4,0.3333,0.46528
0.164,0.4,0.8333,0.150952
0.128,1.0,0.3333,0.100112
0.344,0.4,0.5,0.209102
0.7,0.6,0.8333,0.422887
0.564,0.6,0.5,0.314725
0.996,0.8,0.1667,0.548944
0.872,0.4,0.5,0.444958
0.984,0.2,1.0,0.547942
0.904,0.6,1.0,0.516602
0.716,0.8,0.3333,0.38104
0.508,0.8,0.1667,0.266748
0.872,0.8,1.0,0.512964
0.616,0.2,1.0,0.33568
0.432,0.6,0.8333,0.258243
0.696,0.4,0.5,0.360311
0.66,0.4,1.0,0.36988
0.54,1.0,0.1667,0.285371
0.528,0.2,0.8333,0.32041
0.66,0.6,0.8333,0.397719
0.624,0.8,0.6667,0.351515
0.704,0.4,1.0,0.408102
0.628,0.4,0.3333,0.318826
0.12,0.8,1.0,0.102069
0.64,0.6,1.0,0.388767
0.46,0.6,0.5,0.25725
0.984,1.0,0.8333,0.548962
0.56,0.6,0.8333,0.317269
0.124,0.2,0.3333,0.090318
0.956,0.6,0.1667,0.493452
0.968,1.0,0.6667,0.516844
0.46,0.4,1.0,0.309466
0.484,0.6,0.8333,0.282575
0.796,0.8,0.6667,0.440242
0.132,0.4,0.1667,0.090473
0.916,0.2,0.6667,0.517451
0.436,0.8,1.0,0.258176
0.752,0.2,0.1667,0.411525
0.636,1.0,0.3333,0.363922
0.528,0.6,0.5,0.310426
0.572,1.0,0.8333,0.336819
0.624,0.4,0.1667,0.314065
0.536,0.6,0.8333,0.334927
0.58,0.4,0.5,0.307697
0.92,0.8,0.3333,0.479262
0.676,1.0,0.8333,0.383263
0.912,1.0,1.0,0.522173
0.368,0.8,1.0,0.253937
0.676,1.0,1.0,0.430504
0.164,0.4,0.5,0.109495
0.444,0.8,0.1667,0.256037
0.4,0.6,1.0,0.243169
0.596,0.6,1.0,0.355598
0.396,0.4,0.3333,0.203054
0.796,1.0,0.5,0.42432
0.924,0.2,1.0,0.531879
0.892,0.6,0.3333,0.463085
0.296,0.6,0.6667,0.184191
0.888,0.2,0.3333,0.464688
0.712,0.6,1.0,0.410419
0.564,0.6,0.1667,0.288845
0.5,1.0,0.5,0.320429
0.776,0.8,0.5,0.413955
0.212,0.6,0.8333,0.152391
0.624,1.0,0.5,0.348535
0.396,0.2,0.1667,0.207293
0.892,0.6,1.0,0.519791
0.52,0.8,1.0,0.316591
0.372,0.2,0.6667,0.237384
0.86,0.2,0.1667,0.446379
0.292,0.6,0.3333,0.184162
0.22,0.8,0.5,0.16343
0.208,0.8,0.1667,0.144016
0.432,0.4,0.5,0.267524
0.564,0.4,1.0,0.328813
0.612,0.2,0.5,0.342457
0.404,1.0,0.3333,0.218899
0.936,0.4,0.3333,0.510341
0.496,0.8,0.3333,0.289262
0.46,0.8,0.5,0.282234
0.268,0.4,0.1667,0.161045
0.88,1.0,0.5,0.473438
0.808,0.6,0.5,0.464021
0.4,0.8,1.0,0.27717
0.372,0.6,0.8333,0.222746
0.424,0.8,1.0,0.267235
0.556,0.8,0.8333,0.326838
0.336,0.6,0.6667,0.198185
0.176,0.4,1.0,0.132688
0.884,0.8,1.0,0.505821
0.956,0.2,1.0,0.508099
0.44,1.0,0.6667,0.263757
0.772,0.6,1.0,0.453116
0.66,1.0,0.5,0.387078
0.524,1.0,0.5,0.328285
0.38,0.6,1.0,0.2729
0.296,0.2,0.3333,0.146321
0.384,0.6,0.8333,0.249232
0.88,0.6,0.1667,0.442332
0.188,0.6,0.8333,0.130823
0.16,0.6,0.6667,0.102929
0.672,0.6,1.0,0.411632
0.916,0.6,0.1667,0.467249
0.128,0.6,1.0,0.148042
0.888,0.4,1.0,0.49045
1.0,0.8,0.8333,0.560149
0.312,0.4,1.0,0.200339
0.324,0.6,0.6667,0.212232
0.452,0.8,0.6667,0.297662
0.544,0.4,0.1667,0.280239
0.816,0.6,0.3333,0.456605
0.612,0.2,0.1667,0.305983
0.84,0.8,0.8333,0.469778
0.172,0.6,0.8333,0.143591
0.816,0.6,0.1667,0.43785
1.0,0.6,0.3333,0.540652
0.556,1.0,0.6667,0.338072
0.364,0.2,0.6667,0.236134
0.772,1.0,1.0,0.431621
0.148,0.4,0.5,0.084614
0.436,0.6,0.3333,0.244715
0.464,0.6,1.0,0.281811
0.576,0.6,0.3333,0.322011
0.992,0.6,0.8333,0.566253
0.352,0.2,0.3333,0.177514
0.164,1.0,0.6667,0.121905
0.748,0.8,0.1667,0.40849
0.384,0.4,0.6667,0.237804
0.416,0.4,0.8333,0.244724
0.324,1.0,0.5,0.232206
0.224,0.4,1.0,0.148866
0.444,0.2,0.5,0.2633
0.724,1.0,0.3333,0.419674
0.676,1.0,0.8333,0.418227
0.504,0.4,0.8333,0.310937
0.292,0.2,0.5,0.180059
0.62,0.2,1.0,0.35627
0.328,0.8,0.6667,0.225499
0.296,0.8,0.1667,0.1554
0.728,1.0,1.0,0.436262
0.256,0.4,0.3333,0.172425
0.192,0.4,0.1667,0.119222
0.2,0.6,0.3333,0.115648
0.168,0.8,0.1667,0.110605
0.896,1.0,0.3333,0.472097
0.956,0.6,0.3333,0.501012
0.496,0.4,0.3333,0.289388
0.396,0.4,1.0,0.228022
0.78,1.0,0.1667,0.438347
0.984,1.0,0.1667,0.507172
0.376,0.4,0.6667,0.242819
0.792,0.4,0.5,0.41738
0.6,0.6,0.1667,0.304834
0.228,1.0,0.6667,0.163433
0.776,0.6,0.1667,0.418949
0.912,0.4,0.8333,0.511213
0.244,1.0,0.5,0.177591
0.148,0.8,1.0,0.13714
0.388,1.0,0.3333,0.241726
0.612,0.8,0.3333,0.324291
0.932,0.4,0.5,0.494644
0.84,1.0,1.0,0.493126
0.952,0.4,0.8333,0.54446
0.788,0.6,0.5,0.444742
0.396,0.4,0.1667,0.199834
0.808,0.6,0.6667,0.424682
0.252,0.2,0.8333,0.161367
0.592,0.6,0.1667,0.328807
0.128,0.6,0.5,0.110133
0.828,0.8,1.0,0.46555
0.988,0.4,0.1667,0.508116
0.996,0.8,0.5,0.524505
0.576,0.4,0.5,0.303092
0.7,0.2,1.0,0.399089
0.6,0.4,0.5,0.313046
0.604,1.0,0.8333,0.353575
0.604,0.6,0.8333,0.357894
0.244,1.0,1.0,0.184813
0.248,1.0,0.6667,0.167057
0.124,0.4,0.6667,0.105854
0.96,0.6,0.6667,0.512742
0.56,0.4,0.5,0.305687
0.38,1.0,0.3333,0.235485
0.8,0.4,1.0,0.449244
0.14,0.6,0.1667,0.106188
0.356,0.8,0.6667,0.229546
0.204,0.8,0.8333,0.162361
0.868,1.0,0.1667,0.473097
0.864,1.0,0.5,0.464162
0.892,0.4,0.3333,0.480299
0.792,0.6,0.5,0.450537
0.744,0.6,0.6667,0.425625
0.188,0.2,1.0,0.160433
0.9,0.4,0.8333,0.514239
0.592,0.2,0.8333,0.345388
0.424,0.6,0.1667,0.223711
0.928,0.2,0.8333,0.530818
0.98,0.6,0.1667,0.522347
0.98,0.4,0.1667,0.529909
0.316,0.2,0.5,0.194028
0.772,0.6,0.6667,0.41824
0.92,0.6,0.1667,0.485092
